Date_range,Day,Region,Average temperature,Average humidity,Average dewpoint,Average barometer,Average windspeed,Average gustspeed,Average direction,Rainfall for month,Rainfall for year,Maximum rain per minute,Maximum temperature,Minimum temperature,Maximum humidity,Minimum humidity,Maximum pressure,Minimum pressure,Maximum windspeed,Maximum gust speed,Maximum heat index
2019-09,10,40:23:00N & 105:29:00W,56.9,63,43.2,29.7,1.6,3.0,276,0.18,7.75,0.01,72.2,40.6,93,34,29.747,29.569,8.1,13.8,77.5
2019-09,11,40:23:00N & 105:29:00W,55.1,56,38.6,29.6,5.1,8.6,244,0.18,7.75,0.00,67.6,42.4,84,36,29.793,29.571,20.7,36.8,67.6
2019-09,12,40:23:00N & 105:29:00W,53.3,40,28.9,29.9,8.3,13.1,236,0.18,7.75,0.00,65.3,42.5,63,24,30.026,29.723,24.2,40.3,65.3
2019-09,13,40:23:00N & 105:29:00W,51.6,51,30.2,30.0,3.3,5.2,239,0.26,7.83,0.01,74.6,30.6,88,13,30.094,29.915,17.3,26.5,76.3
2019-09,14,40:23:00N & 105:29:00W,59.0,37,28.0,29.9,4.2,6.6,230,0.27,7.84,0.01,80.8,39.2,74,9,30.000,29.839,16.1,24.2,78.7
2019-09,15,40:23:00N & 105:29:00W,57.7,41,29.9,29.8,1.6,3.1,120,0.27,7.84,0.00,79.0,35.7,81,12,29.910,29.730,9.2,15.0,77.7
2019-09,16,40:23:00N & 105:29:00W,60.3,38,32.1,29.6,2.4,4.0,232,0.27,7.84,0.00,74.7,46.5,63,18,29.739,29.577,10.4,17.3,76.0
2019-09,17,40:23:00N & 105:29:00W,63.0,37,35.3,29.6,7.7,12.1,231,0.27,7.84,0.00,73.8,48.8,57,23,29.611,29.492,23.0,34.5,76.5
2019-09,18,40:23:00N & 105:29:00W,46.9,68,36.9,29.8,1.3,2.6,307,0.27,7.84,0.00,47.1,46.8,68,68,29.774,29.763,2.3,3.5,47.1
2019-09,19,40:23:00N & 105:29:00W,52.9,56,37.2,29.6,0.8,1.5,356,0.27,7.84,0.00,54.8,46.8,68,50,29.774,29.602,2.3,3.5,54.7
2019-09,20,40:23:00N & 105:29:00W,66.0,23,26.8,29.5,6.7,10.9,229,0.28,7.85,0.00,74.7,51.4,51,16,29.602,29.404,19.6,31.1,76.0
2019-09,21,40:23:00N & 105:29:00W,54.0,28,19.9,29.6,8.0,12.0,203,0.28,7.85,0.00,64.2,40.5,70,10,29.767,29.528,19.6,32.2,64.2
2019-09,22,40:23:00N & 105:29:00W,47.4,54,28.3,29.8,3.8,6.2,239,0.28,7.85,0.00,72.5,28.1,93,17,29.967,29.758,15.0,24.2,75.6
2019-09,23,40:23:00N & 105:29:00W,53.8,33,20.5,29.9,4.3,6.7,237,0.28,7.85,0.00,74.0,33.3,68,9,29.951,29.794,16.1,24.2,74.1
2019-09,24,40:23:00N & 105:29:00W,59.9,25,22.5,29.7,7.1,11.2,236,0.28,7.85,0.00,75.7,37.4,53,14,29.850,29.620,18.4,27.6,75.6
2019-09,25,40:23:00N & 105:29:00W,59.0,39,32.8,29.6,4.8,7.6,242,0.28,7.85,0.00,75.4,43.1,69,21,29.766,29.527,18.4,28.8,76.9
2019-09,26,40:23:00N & 105:29:00W,60.2,40,30.8,29.6,8.4,13.3,234,0.28,7.85,0.00,77.1,34.2,91,16,29.757,29.395,26.5,40.3,76.9
2019-09,27,40:23:00N & 105:29:00W,54.2,62,40.0,29.4,6.4,9.7,316,0.31,7.88,0.01,67.5,43.9,93,35,29.614,29.305,21.9,32.2,67.5
2019-09,28,40:23:00N & 105:29:00W,49.1,80,42.6,29.6,2.3,3.9,27,0.36,7.93,0.01,64.5,40.5,95,52,29.669,29.476,11.5,15.0,64.5
2019-09,29,40:23:00N & 105:29:00W,55.0,51,30.7,29.4,3.5,5.8,249,0.37,7.94,0.01,78.3,35.7,96,12,29.513,29.347,12.7,20.7,77.1
2019-09,30,40:23:00N & 105:29:00W,48.7,66,37.1,29.5,3.0,5.3,46,0.37,7.94,0.00,65.0,32.3,93,42,29.705,29.411,13.8,19.6,65.0
2019-10,1,40:23:00N & 105:29:00W,45.2,84,40.4,29.7,2.4,4.5,45,0.00,7.94,0.00,54.3,38.9,94,62,29.756,29.574,9.2,16.1,54.3
2019-10,2,40:23:00N & 105:29:00W,46.4,55,22.0,29.8,6.4,9.6,227,0.00,7.94,0.00,62.8,34.0,96,8,29.994,29.725,21.9,32.2,62.8
2019-10,3,40:23:00N & 105:29:00W,42.9,69,32.3,30.0,2.0,3.9,59,0.00,7.94,0.00,59.0,28.8,89,39,30.038,29.919,10.4,17.3,59.0
2019-10,4,40:23:00N & 105:29:00W,50.4,47,23.6,29.8,6.0,9.5,233,0.00,7.94,0.00,71.9,26.8,92,11,29.975,29.603,21.9,34.5,75.2
2019-10,5,40:23:00N & 105:29:00W,46.9,21,6.2,29.8,10.1,15.3,232,0.00,7.94,0.00,61.0,36.1,46,6,29.870,29.688,26.5,42.6,61.0
2019-10,6,40:23:00N & 105:29:00W,42.3,35,14.6,30.0,3.5,6.0,262,0.00,7.94,0.00,58.1,25.0,63,10,30.180,29.854,17.3,26.5,58.1
2019-10,7,40:23:00N & 105:29:00W,49.2,16,3.9,30.0,5.7,8.6,231,0.00,7.94,0.00,69.1,23.9,65,3,30.175,29.794,18.4,28.8,68.1
2019-10,8,40:23:00N & 105:29:00W,58.4,11,2.0,29.6,7.9,12.5,234,0.00,7.94,0.00,70.2,43.4,24,5,29.793,29.463,20.7,35.7,70.1
2019-10,9,40:23:00N & 105:29:00W,53.2,31,17.9,29.4,6.5,10.5,222,0.00,7.94,0.00,70.0,28.3,87,7,29.507,29.203,19.6,28.8,71.4
2019-10,10,40:23:00N & 105:29:00W,19.4,81,14.6,29.9,2.8,5.0,62,0.03,7.97,0.01,28.6,13.7,91,60,30.296,29.508,9.2,13.8,28.6
2019-10,11,40:23:00N & 105:29:00W,30.3,36,4.8,30.3,10.6,15.9,220,0.09,8.03,0.01,44.3,18.3,70,16,30.363,30.082,23.0,34.5,44.3
2019-10,12,40:23:00N & 105:29:00W,45.6,18,4.1,29.9,10.4,15.8,225,0.11,8.05,0.01,58.2,36.8,30,10,30.082,29.729,23.0,40.3,58.2
2019-10,13,40:23:00N & 105:29:00W,47.2,19,3.9,29.7,6.6,9.9,227,0.11,8.05,0.00,62.1,26.9,56,8,29.780,29.670,19.6,26.5,62.1
2019-10,14,40:23:00N & 105:29:00W,49.9,22,10.7,29.7,7.3,10.8,220,0.11,8.05,0.00,63.5,26.1,59,12,29.801,29.626,19.6,32.2,63.5
2019-10,15,40:23:00N & 105:29:00W,41.7,49,21.6,29.9,3.8,6.3,28,0.11,8.05,0.00,56.6,25.1,83,19,30.121,29.779,12.7,19.6,56.6
2019-10,16,40:23:00N & 105:29:00W,54.2,24,14.2,30.0,8.8,12.9,225,0.11,8.05,0.00,68.5,27.2,84,11,30.109,29.727,20.7,33.4,71.0
2019-10,17,40:23:00N & 105:29:00W,55.6,15,6.6,29.5,5.5,8.4,243,0.11,8.05,0.00,67.3,41.9,29,7,29.726,29.288,19.6,29.9,67.3
2019-10,18,40:23:00N & 105:29:00W,47.3,34,19.5,29.4,10.7,16.5,233,0.11,8.05,0.00,55.4,35.9,53,17,29.613,29.168,23.0,34.5,55.4
2019-10,19,40:23:00N & 105:29:00W,41.5,34,14.4,29.6,9.2,13.4,227,0.11,8.05,0.00,49.1,33.9,45,21,29.748,29.402,24.2,31.1,49.1
2019-10,20,40:23:00N & 105:29:00W,30.6,57,16.7,29.6,12.3,18.7,234,0.11,8.05,0.00,42.7,27.1,83,35,29.825,29.359,28.8,41.4,42.7
2019-10,21,40:23:00N & 105:29:00W,32.2,45,13.0,29.9,9.0,14.1,232,0.11,8.05,0.00,40.5,27.0,73,32,30.064,29.777,25.3,38.0,40.5
2019-10,22,40:23:00N & 105:29:00W,39.7,47,20.9,29.9,12.9,18.8,219,0.11,8.05,0.00,48.8,30.7,60,38,30.089,29.742,26.5,40.3,48.8
2019-10,23,40:23:00N & 105:29:00W,33.6,66,22.5,29.9,8.3,12.6,269,0.17,8.11,0.01,44.3,22.1,90,39,30.207,29.723,28.8,46.0,44.3
2019-10,24,40:23:00N & 105:29:00W,25.6,73,17.1,30.3,2.4,4.1,18,0.21,8.15,0.01,38.7,17.4,90,34,30.417,30.209,11.5,19.6,38.7
2019-10,25,40:23:00N & 105:29:00W,41.9,47,21.9,30.1,3.7,5.8,249,0.21,8.15,0.00,60.8,23.6,77,28,30.351,29.842,20.7,29.9,60.8
2019-10,26,40:23:00N & 105:29:00W,46.9,40,22.0,29.6,11.0,16.0,229,0.21,8.15,0.00,58.7,25.9,87,25,29.851,29.408,26.5,39.1,58.7
2019-10,27,40:23:00N & 105:29:00W,15.3,87,12.2,29.9,3.7,5.7,29,0.21,8.15,0.00,25.9,9.0,90,83,30.245,29.568,9.2,11.5,25.8
2019-10,28,40:23:00N & 105:29:00W,16.1,71,7.6,30.1,3.6,5.6,239,0.37,8.31,0.01,27.6,7.6,87,42,30.246,29.973,18.4,25.3,27.6
2019-10,29,40:23:00N & 105:29:00W,5.7,82,1.5,30.2,3.6,5.7,35,0.37,8.31,0.00,14.9,3.9,87,75,30.486,30.040,9.2,12.7,14.9
2019-10,30,40:23:00N & 105:29:00W,9.2,62,2.8,30.5,6.6,9.7,238,0.38,8.32,0.01,23.6,3.0,83,27,30.644,30.411,25.3,36.8,23.6
2019-10,31,40:23:00N & 105:29:00W,34.5,29,5.0,30.2,12.4,17.9,236,0.45,8.39,0.01,46.3,19.5,47,18,30.466,29.979,27.6,34.5,46.3
2019-11,1,40:23:00N & 105:29:00W,28.4,49,9.3,30.1,5.2,7.9,238,0.02,8.41,0.01,39.8,12.2,90,23,30.342,29.944,19.6,28.8,39.8
2019-11,2,40:23:00N & 105:29:00W,38.6,25,4.2,30.2,9.7,13.3,203,0.02,8.41,0.00,49.7,12.3,87,16,30.351,29.945,21.9,33.4,49.7
2019-11,3,40:23:00N & 105:29:00W,43.4,30,13.2,29.8,7.4,11.8,228,0.02,8.41,0.00,54.2,34.4,56,20,29.943,29.688,23.0,34.5,54.2
2019-11,4,40:23:00N & 105:29:00W,37.2,56,21.6,29.9,4.7,7.3,271,0.02,8.41,0.00,50.7,26.9,85,29,29.997,29.753,15.0,26.5,50.7
2019-11,5,40:23:00N & 105:29:00W,44.2,37,18.7,30.0,8.2,12.0,231,0.02,8.41,0.00,55.8,36.3,49,21,30.033,29.903,20.7,28.8,55.8
2019-11,6,40:23:00N & 105:29:00W,35.9,59,19.9,30.0,5.4,8.2,199,0.02,8.41,0.00,54.4,22.4,93,20,30.212,29.860,15.0,20.7,54.4
2019-11,7,40:23:00N & 105:29:00W,32.6,63,18.9,30.3,3.3,5.4,238,0.02,8.41,0.00,54.1,15.9,94,21,30.366,30.191,24.2,34.5,54.1
2019-11,8,40:23:00N & 105:29:00W,48.2,22,10.7,30.1,11.5,17.0,234,0.02,8.41,0.00,57.7,41.1,29,15,30.204,30.005,21.9,36.8,57.7
2019-11,9,40:23:00N & 105:29:00W,51.6,21,11.5,29.9,9.1,12.9,230,0.02,8.41,0.00,64.1,35.3,41,10,30.021,29.789,20.7,29.9,64.1
2019-11,10,40:23:00N & 105:29:00W,43.6,36,15.2,29.8,5.0,7.4,216,0.02,8.41,0.00,58.4,21.5,92,15,29.934,29.687,16.1,21.9,58.4
2019-11,11,40:23:00N & 105:29:00W,18.1,78,12.2,30.3,2.3,4.0,30,0.05,8.44,0.01,30.6,9.0,91,50,30.502,29.935,10.4,15.0,30.6
2019-11,12,40:23:00N & 105:29:00W,37.3,25,5.2,30.2,9.0,13.2,230,0.05,8.44,0.00,53.1,7.8,87,5,30.519,29.759,21.9,33.4,53.1
2019-11,13,40:23:00N & 105:29:00W,41.1,42,16.6,29.8,9.0,13.7,232,0.05,8.44,0.00,51.2,28.8,81,17,29.972,29.594,28.8,47.2,51.2
2019-11,14,40:23:00N & 105:29:00W,35.7,65,23.2,30.1,3.3,5.3,347,0.05,8.44,0.00,47.7,24.5,94,25,30.184,29.972,15.0,23.0,47.7
2019-11,15,40:23:00N & 105:29:00W,46.8,31,16.3,29.9,6.6,9.5,231,0.05,8.44,0.00,59.1,33.4,51,20,30.068,29.836,20.7,27.6,59.1
2019-11,16,40:23:00N & 105:29:00W,39.2,53,21.6,29.9,5.5,8.4,252,0.05,8.44,0.00,52.2,26.0,88,29,30.045,29.768,18.4,26.5,52.2
2019-11,17,40:23:00N & 105:29:00W,40.9,44,19.3,29.9,14.8,21.0,231,0.05,8.44,0.00,50.4,22.1,92,30,30.032,29.758,27.6,41.4,50.4
2019-11,18,40:23:00N & 105:29:00W,46.8,40,23.4,29.7,10.1,14.9,239,0.05,8.44,0.00,55.6,38.9,54,26,29.789,29.650,23.0,39.1,55.6
2019-11,19,40:23:00N & 105:29:00W,49.2,32,19.2,29.5,8.3,12.1,233,0.05,8.44,0.00,61.2,42.5,43,15,29.651,29.391,17.3,26.5,61.2
2019-11,20,40:23:00N & 105:29:00W,37.0,63,25.4,29.4,2.4,4.0,35,0.05,8.44,0.00,47.4,35.1,68,39,29.656,29.338,12.7,18.4,47.4
2019-11,21,40:23:00N & 105:29:00W,25.1,82,20.2,30.0,2.3,3.7,34,0.05,8.44,0.00,35.3,19.1,92,67,30.183,29.430,8.1,11.5,35.3
2019-11,22,40:23:00N & 105:29:00W,27.8,69,17.5,30.1,4.2,6.5,251,0.24,8.63,0.01,39.3,19.5,92,36,30.148,29.967,13.8,25.3,39.3
2019-11,23,40:23:00N & 105:29:00W,40.6,28,8.6,30.0,8.4,12.5,240,0.24,8.63,0.00,54.0,29.5,44,14,30.091,29.909,17.3,25.3,54.0
2019-11,24,40:23:00N & 105:29:00W,41.5,25,6.9,29.7,19.0,27.5,236,0.24,8.63,0.00,47.4,35.2,46,14,29.908,29.526,35.7,54.1,47.4
2019-11,25,40:23:00N & 105:29:00W,26.8,71,17.4,29.5,7.2,10.6,242,0.24,8.63,0.00,37.0,17.2,91,34,29.555,29.431,23.0,36.8,37.0
2019-11,26,40:23:00N & 105:29:00W,11.3,85,7.7,29.7,1.6,2.4,355,0.24,8.63,0.00,17.2,5.7,90,72,30.144,29.452,9.2,12.7,17.2
2019-11,27,40:23:00N & 105:29:00W,6.0,80,1.1,30.3,1.4,2.4,345,0.48,8.87,0.01,24.5,8.0,90,63,30.389,30.143,8.1,11.5,24.5
